customer_id,company_size,vertical,onboard_channel,region,account_manager,credit_limit_gbp,payment_terms_days,years_in_business,is_vip
12753,Large,Homeware Retail,Direct Sales,Rest of World,Oliver Walsh,10750,60,20,1
12754,Medium,Department Store,Online Enquiry,Rest of World,Emily Hartley,1750,30,10,0
12755,Large,Gift Shop,Direct Sales,Rest of World,Mohammed Al-Rashid,11500,30,12,1
12756,Small,Gift Shop,Cold Outreach,Rest of World,Self-Serve,250,30,5,0
12757,Large,Gift Shop,Online Enquiry,Western Europe,James Thornton,10000,30,16,1
12758,Medium,Gift Shop,Trade Show,Western Europe,Priya Kapoor,1750,30,11,0
12759,Medium,Market Trader,Direct Sales,Western Europe,Oliver Walsh,3500,30,6,0
12762,Medium,Department Store,Referral,Western Europe,Sarah Bennett,1750,30,4,0
12763,Small,Homeware Retail,Trade Show,Rest of World,Self-Serve,500,30,5,0
12764,Medium,Gift Shop,Cold Outreach,Rest of World,Priya Kapoor,2000,60,19,0
12766,Large,Homeware Retail,Direct Sales,Western Europe,Emily Hartley,10000,60,19,1
12769,Medium,Homeware Retail,Online Enquiry,Rest of World,James Thornton,1750,30,8,0
12770,Medium,Gift Shop,Direct Sales,Rest of World,Priya Kapoor,1750,60,14,0
12772,Small,Homeware Retail,Online Enquiry,Western Europe,Self-Serve,500,30,5,0
12775,Medium,Homeware Retail,Cold Outreach,Western Europe,James Thornton,3000,30,19,0
12778,Small,Online Retailer,Online Enquiry,Western Europe,Self-Serve,500,30,5,0
12779,Large,Online Retailer,Online Enquiry,Western Europe,Mohammed Al-Rashid,13500,90,24,1
12781,Small,Gift Shop,Online Enquiry,Western Europe,Self-Serve,250,30,3,0
12782,Medium,Homeware Retail,Trade Show,Western Europe,Priya Kapoor,1500,60,13,0
12783,Medium,Online Retailer,Trade Show,Western Europe,Oliver Walsh,1250,30,11,0
12784,Small,Online Retailer,Online Enquiry,Western Europe,Self-Serve,500,30,5,0
12785,Small,Market Trader,Cold Outreach,Western Europe,Self-Serve,250,30,3,0
12787,Small,Online Retailer,Online Enquiry,Western Europe,Self-Serve,500,30,3,0
12789,Small,Gift Shop,Online Enquiry,Western Europe,Self-Serve,250,60,6,0
12790,Small,Gift Shop,Online Enquiry,Western Europe,Self-Serve,500,30,7,0
12791,Small,Online Retailer,Online Enquiry,Western Europe,Self-Serve,500,30,5,0
12792,Small,Gift Shop,Online Enquiry,Western Europe,Self-Serve,250,30,6,0
12793,Small,Online Retailer,Cold Outreach,Western Europe,Self-Serve,750,30,5,0
12794,Small,Other,Online Enquiry,Western Europe,Self-Serve,250,60,5,0
12795,Small,Online Retailer,Online Enquiry,Western Europe,Self-Serve,250,30,4,0
12797,Small,Homeware Retail,Direct Sales,Western Europe,Self-Serve,500,60,5,0
12798,Large,Online Retailer,Cold Outreach,Rest of World,Sarah Bennett,10000,60,40,1
12802,Small,Homeware Retail,Online Enquiry,Western Europe,Self-Serve,250,60,6,0
12808,Small,Online Retailer,Trade Show,Western Europe,Self-Serve,500,30,7,0
12809,Small,Other,Referral,Western Europe,Self-Serve,500,30,6,0
12811,Small,Homeware Retail,Online Enquiry,Western Europe,Self-Serve,500,30,4,0
12812,Small,Other,Online Enquiry,Rest of World,Self-Serve,500,30,9,0
12814,Small,Florist,Online Enquiry,Western Europe,Self-Serve,250,30,4,0
12815,Medium,Gift Shop,Referral,Western Europe,Mohammed Al-Rashid,3250,30,15,0
12816,Small,Gift Shop,Direct Sales,Western Europe,Self-Serve,250,30,4,0
12817,Small,Gift Shop,Cold Outreach,Western Europe,Self-Serve,500,90,2,0
12818,Medium,Gift Shop,Online Enquiry,Western Europe,Priya Kapoor,2000,30,12,0
12820,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,2500,60,4,0
12821,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,7,0
12822,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,500,60,4,0
12823,Medium,Homeware Retail,Referral,UK,James Thornton,2000,30,8,0
12824,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,1,0
12826,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,3000,30,24,0
12827,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,1,0
12828,Medium,Homeware Retail,Cold Outreach,UK,Sarah Bennett,2750,30,10,0
12829,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,60,8,0
12830,Large,Department Store,Referral,UK,Priya Kapoor,10000,60,26,1
12831,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,8,0
12832,Small,Market Trader,Trade Show,UK,Self-Serve,250,90,4,0
12833,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,9,0
12834,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,8,0
12836,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,1500,60,11,0
12837,Small,Gift Shop,Trade Show,UK,Self-Serve,750,30,6,0
12838,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,4,0
12839,Large,Market Trader,Referral,UK,Mohammed Al-Rashid,10000,60,11,1
12840,Medium,Other,Online Enquiry,UK,Sarah Bennett,2750,60,16,0
12841,Large,Homeware Retail,Trade Show,UK,James Thornton,10000,60,28,1
12842,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,1750,30,6,0
12843,Medium,Market Trader,Trade Show,UK,Oliver Walsh,4250,60,9,0
12844,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,5,0
12845,Small,Florist,Cold Outreach,UK,Self-Serve,250,30,5,0
12847,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,5,0
12849,Medium,Homeware Retail,Trade Show,UK,Oliver Walsh,1750,30,15,0
12851,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,3,0
12852,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,2,0
12853,Medium,Gift Shop,Direct Sales,UK,James Thornton,1000,60,16,0
12854,Medium,Florist,Online Enquiry,UK,Priya Kapoor,3250,60,8,0
12855,Small,Online Retailer,Referral,UK,Self-Serve,500,30,1,0
12856,Medium,Market Trader,Trade Show,UK,Emily Hartley,2500,30,8,0
12857,Medium,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,1250,60,8,0
12863,Small,Florist,Cold Outreach,UK,Self-Serve,750,60,10,0
12864,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,8,0
12865,Medium,Gift Shop,Trade Show,Western Europe,James Thornton,2000,30,16,0
12866,Small,Florist,Direct Sales,Western Europe,Self-Serve,250,30,7,0
12867,Large,Gift Shop,Trade Show,UK,Oliver Walsh,10000,60,26,1
12868,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,2500,60,7,0
12871,Small,Other,Cold Outreach,UK,Self-Serve,250,30,4,0
12872,Small,Other,Online Enquiry,UK,Self-Serve,250,30,2,0
12873,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
12875,Small,Online Retailer,Referral,UK,Self-Serve,500,30,7,0
12876,Medium,Homeware Retail,Online Enquiry,Western Europe,Sarah Bennett,1250,60,11,0
12877,Medium,Homeware Retail,Referral,UK,James Thornton,1750,30,17,0
12878,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,2,0
12879,Small,Online Retailer,Trade Show,UK,Self-Serve,250,90,7,0
12881,Small,Department Store,Cold Outreach,UK,Self-Serve,250,60,1,0
12882,Medium,Market Trader,Direct Sales,UK,Sarah Bennett,2250,60,10,0
12883,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,7,0
12884,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,4,0
12885,Medium,Homeware Retail,Cold Outreach,UK,Oliver Walsh,2750,90,13,0
12886,Medium,Gift Shop,Referral,UK,Emily Hartley,2500,60,5,0
12888,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,60,1,0
12890,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,7,0
12891,Small,Florist,Cold Outreach,UK,Self-Serve,500,30,10,0
12893,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,90,2,0
12895,Small,Gift Shop,Trade Show,UK,Self-Serve,750,30,9,0
12897,Small,Gift Shop,Referral,UK,Self-Serve,750,30,5,0
12901,Large,Market Trader,Trade Show,UK,James Thornton,10000,60,7,1
12902,Small,Online Retailer,Trade Show,UK,Self-Serve,500,30,2,0
12904,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,5,0
12906,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,1750,30,8,0
12908,Small,Department Store,Cold Outreach,UK,Self-Serve,250,30,1,0
12909,Medium,Gift Shop,Direct Sales,UK,Oliver Walsh,2500,60,2,0
12910,Medium,Market Trader,Referral,UK,Emily Hartley,2000,30,6,0
12912,Medium,Department Store,Trade Show,UK,Sarah Bennett,2000,90,11,0
12913,Medium,Gift Shop,Direct Sales,UK,James Thornton,1250,30,10,0
12915,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,3,0
12916,Medium,Other,Trade Show,UK,Emily Hartley,2000,30,11,0
12917,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,30,8,0
12919,Medium,Homeware Retail,Trade Show,UK,James Thornton,1750,90,12,0
12920,Small,Market Trader,Online Enquiry,UK,Self-Serve,750,60,5,0
12921,Large,Other,Trade Show,UK,Oliver Walsh,10000,60,25,1
12922,Small,Other,Online Enquiry,UK,Self-Serve,250,30,2,0
12923,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,4,0
12924,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,60,4,0
12925,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,90,1,0
12928,Medium,Market Trader,Direct Sales,UK,Emily Hartley,1250,30,8,0
12929,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,90,1,0
12930,Small,Homeware Retail,Direct Sales,UK,Self-Serve,750,30,11,0
12931,Large,Florist,Cold Outreach,UK,James Thornton,10000,60,11,1
12933,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,10,0
12935,Medium,Homeware Retail,Direct Sales,UK,Mohammed Al-Rashid,1000,30,10,0
12936,Medium,Gift Shop,Direct Sales,UK,Sarah Bennett,2750,60,13,0
12937,Medium,Homeware Retail,Direct Sales,UK,James Thornton,2750,60,8,0
12938,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,6,0
12939,Large,Gift Shop,Online Enquiry,UK,Oliver Walsh,10000,60,23,1
12940,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,7,0
12942,Small,Online Retailer,Referral,UK,Self-Serve,250,30,7,0
12944,Small,Department Store,Direct Sales,UK,Self-Serve,250,30,4,0
12945,Small,Online Retailer,Trade Show,UK,Self-Serve,250,60,4,0
12947,Medium,Other,Cold Outreach,UK,Mohammed Al-Rashid,2000,60,2,0
12948,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,1500,60,13,0
12949,Large,Homeware Retail,Referral,UK,James Thornton,10000,60,27,1
12950,Medium,Market Trader,Online Enquiry,UK,Priya Kapoor,1000,60,18,0
12951,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,1250,30,12,0
12952,Medium,Other,Cold Outreach,UK,Emily Hartley,2750,30,6,0
12953,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,1,0
12955,Large,Other,Referral,UK,James Thornton,10000,60,26,1
12956,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,60,1,0
12957,Large,Florist,Referral,UK,Oliver Walsh,11000,60,15,1
12962,Small,Online Retailer,Trade Show,UK,Self-Serve,500,30,4,0
12963,Medium,Other,Online Enquiry,UK,Oliver Walsh,250,60,10,0
12965,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,5,0
12966,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,5,0
12967,Medium,Other,Cold Outreach,UK,James Thornton,1000,30,1,0
12968,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,5,0
12970,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,1,0
12971,Large,Department Store,Trade Show,UK,Mohammed Al-Rashid,10000,30,24,1
12974,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,3,0
12976,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,1,0
12977,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,3,0
12980,Large,Florist,Direct Sales,UK,Priya Kapoor,14500,60,13,1
12981,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,9,0
12982,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,6,0
12984,Small,Other,Referral,UK,Self-Serve,500,30,6,0
12985,Medium,Florist,Trade Show,UK,James Thornton,500,30,16,0
12987,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,5,0
12988,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,7,0
12989,Large,Gift Shop,Online Enquiry,UK,Mohammed Al-Rashid,10000,60,23,1
12990,Small,Gift Shop,Referral,UK,Self-Serve,500,30,1,0
12991,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,9,0
12993,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,1,0
12994,Medium,Online Retailer,Online Enquiry,UK,Emily Hartley,2750,60,15,0
12995,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,1,0
12997,Medium,Other,Direct Sales,UK,James Thornton,750,60,13,0
12999,Small,Other,Online Enquiry,UK,Self-Serve,250,30,11,0
13000,Small,Department Store,Trade Show,UK,Self-Serve,1000,60,4,0
13001,Large,Online Retailer,Trade Show,UK,Mohammed Al-Rashid,12000,60,16,1
13002,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,750,30,7,0
13003,Small,Market Trader,Cold Outreach,UK,Self-Serve,750,30,4,0
13004,Large,Department Store,Direct Sales,UK,Priya Kapoor,10500,60,33,1
13005,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,6,0
13006,Small,Florist,Direct Sales,UK,Self-Serve,250,30,4,0
13008,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,60,3,0
13011,Small,Other,Cold Outreach,UK,Self-Serve,500,30,2,0
13012,Medium,Department Store,Trade Show,UK,Emily Hartley,2750,60,7,0
13013,Large,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,10000,60,15,1
13014,Medium,Homeware Retail,Trade Show,UK,Sarah Bennett,2250,90,8,0
13015,Medium,Florist,Cold Outreach,UK,James Thornton,2500,60,7,0
13016,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,11,0
13017,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,2,0
13018,Large,Gift Shop,Trade Show,UK,Emily Hartley,10000,60,19,1
13021,Medium,Homeware Retail,Online Enquiry,UK,James Thornton,1250,30,13,0
13023,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,7,0
13026,Medium,Other,Trade Show,UK,Sarah Bennett,1250,30,10,0
13027,Large,Gift Shop,Referral,UK,James Thornton,14250,60,16,1
13028,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,6,0
13029,Medium,Homeware Retail,Referral,UK,Oliver Walsh,2000,30,11,0
13030,Small,Other,Referral,UK,Self-Serve,250,30,4,0
13032,Medium,Market Trader,Referral,UK,Sarah Bennett,2750,60,2,0
13033,Small,Market Trader,Trade Show,UK,Self-Serve,750,30,4,0
13034,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,2,0
13035,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,3,0
13037,Small,Gift Shop,Referral,UK,Self-Serve,250,30,5,0
13038,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,6,0
13040,Small,Market Trader,Direct Sales,UK,Self-Serve,750,30,10,0
13043,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,3,0
13044,Small,Other,Cold Outreach,UK,Self-Serve,500,60,7,0
13045,Small,Other,Online Enquiry,UK,Self-Serve,500,30,6,0
13046,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,9,0
13047,Medium,Market Trader,Trade Show,UK,Oliver Walsh,2750,60,13,0
13048,Medium,Other,Trade Show,UK,Emily Hartley,2500,30,5,0
13049,Small,Market Trader,Online Enquiry,UK,Self-Serve,750,30,1,0
13050,Large,Gift Shop,Direct Sales,UK,Sarah Bennett,10000,30,20,1
13052,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,3,0
13055,Medium,Gift Shop,Online Enquiry,UK,Mohammed Al-Rashid,1500,60,5,0
13058,Small,Other,Online Enquiry,UK,Self-Serve,500,90,1,0
13059,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,5,0
13060,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,10,0
13061,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
13062,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,60,7,0
13064,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,3500,60,9,0
13065,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,1,0
13066,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,7,0
13067,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,2,0
13068,Small,Market Trader,Referral,UK,Self-Serve,500,30,5,0
13069,Large,Online Retailer,Trade Show,UK,James Thornton,12750,60,15,1
13070,Small,Market Trader,Referral,UK,Self-Serve,500,30,8,0
13072,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,90,2,0
13075,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,6,0
13077,Small,Market Trader,Referral,UK,Self-Serve,250,30,2,0
13078,Large,Homeware Retail,Trade Show,UK,Emily Hartley,10750,60,14,1
13079,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,1,0
13080,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,11,0
13081,Large,Department Store,Trade Show,UK,James Thornton,11250,60,22,1
13082,Medium,Online Retailer,Direct Sales,UK,Priya Kapoor,2500,30,6,0
13083,Small,Department Store,Trade Show,UK,Self-Serve,750,30,2,0
13085,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,4,0
13089,Large,Gift Shop,Trade Show,UK,Oliver Walsh,10000,60,24,1
13090,Large,Gift Shop,Direct Sales,UK,Emily Hartley,10000,30,3,1
13091,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,5,0
13092,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,10,0
13093,Large,Homeware Retail,Referral,UK,James Thornton,14000,60,9,1
13094,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,2000,30,10,0
13095,Small,Florist,Cold Outreach,UK,Self-Serve,500,60,12,0
13097,Large,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,14000,90,23,1
13098,Large,Online Retailer,Online Enquiry,UK,Sarah Bennett,10000,30,19,1
13099,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,7,0
13101,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,4,0
13102,Large,Online Retailer,Direct Sales,UK,Emily Hartley,10000,30,28,1
13103,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,4,0
13104,Medium,Other,Trade Show,UK,Sarah Bennett,3250,30,1,0
13106,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,60,4,0
13107,Medium,Florist,Cold Outreach,UK,Oliver Walsh,2500,60,5,0
13108,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,4,0
13109,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,4,0
13110,Medium,Homeware Retail,Referral,UK,Sarah Bennett,2750,90,16,0
13113,Large,Other,Trade Show,UK,Oliver Walsh,10250,90,24,1
13115,Medium,Homeware Retail,Cold Outreach,UK,Mohammed Al-Rashid,1750,90,11,0
13116,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,5,0
13117,Medium,Online Retailer,Online Enquiry,UK,James Thornton,3750,30,5,0
13118,Medium,Gift Shop,Referral,UK,Priya Kapoor,500,60,1,0
13120,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,5,0
13121,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,7,0
13122,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,5,0
13124,Large,Gift Shop,Trade Show,UK,Priya Kapoor,10000,90,14,1
13126,Medium,Gift Shop,Online Enquiry,UK,Emily Hartley,1500,60,12,0
13127,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,5,0
13130,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,60,10,0
13131,Medium,Homeware Retail,Direct Sales,UK,Oliver Walsh,2750,60,16,0
13132,Small,Florist,Cold Outreach,UK,Self-Serve,250,60,8,0
13133,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,7,0
13134,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,1500,30,4,0
13135,Medium,Gift Shop,Direct Sales,UK,James Thornton,1000,30,13,0
13136,Medium,Gift Shop,Cold Outreach,UK,Priya Kapoor,2000,30,12,0
13137,Large,Gift Shop,Direct Sales,UK,Oliver Walsh,10000,60,23,1
13138,Medium,Gift Shop,Referral,UK,Emily Hartley,2000,30,12,0
13139,Large,Gift Shop,Referral,UK,Mohammed Al-Rashid,10000,90,22,1
13140,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,13,0
13141,Medium,Gift Shop,Direct Sales,UK,James Thornton,1250,30,10,0
13142,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,8,0
13144,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
13145,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,7,0
13146,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
13147,Small,Online Retailer,Referral,UK,Self-Serve,250,30,6,0
13148,Large,Department Store,Online Enquiry,UK,Priya Kapoor,11750,60,31,1
13149,Medium,Gift Shop,Referral,UK,Oliver Walsh,3250,60,6,0
13151,Medium,Market Trader,Referral,UK,Mohammed Al-Rashid,4000,30,8,0
13153,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,6,0
13155,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,2500,60,14,0
13157,Medium,Market Trader,Direct Sales,UK,Mohammed Al-Rashid,500,30,11,0
13158,Medium,Florist,Online Enquiry,UK,Sarah Bennett,3000,30,16,0
